order_id,order_date,order_time,order_datetime,category,product,quantity,unit_price,total_amount,discount_percent,discount_amount,final_amount,city,delivery_time_minutes,customer_rating,order_type,day_of_week,is_weekend,month
BLK14053,2024-05-01,09:14:00,2024-05-01 09:14:00,Dairy,Curd,3,271,813,0,0.0,813.0,Kolkata,34,4,Instant,Wednesday,False,May
BLK14054,2024-09-15,08:44:00,2024-09-15 08:44:00,Groceries,Rice,3,102,306,0,0.0,306.0,Kolkata,36,3,Instant,Sunday,True,September
BLK14055,2024-02-17,17:27:00,2024-02-17 17:27:00,Personal Care,Soap,3,430,1290,0,0.0,1290.0,Delhi,25,1,Instant,Saturday,True,February
BLK14056,2024-10-22,16:49:00,2024-10-22 16:49:00,Fruits & Vegetables,Tomatoes,5,94,470,10,47.0,423.0,Bangalore,29,5,Instant,Tuesday,False,October
BLK14057,2024-09-14,11:48:00,2024-09-14 11:48:00,Fruits & Vegetables,Onions,2,74,148,0,0.0,148.0,Delhi,22,1,Instant,Saturday,True,September
BLK14058,2024-11-03,08:25:00,2024-11-03 08:25:00,Fruits & Vegetables,Apples,1,144,144,0,0.0,144.0,Kolkata,35,2,Instant,Sunday,True,November
BLK14059,2024-10-23,13:24:00,2024-10-23 13:24:00,Dairy,Butter,1,168,168,0,0.0,168.0,Bangalore,29,3,Instant,Wednesday,False,October
BLK14060,2024-03-15,17:12:00,2024-03-15 17:12:00,Fruits & Vegetables,Onions,3,128,384,0,0.0,384.0,Chennai,35,5,Instant,Friday,False,March
BLK14061,2024-11-23,23:50:00,2024-11-23 23:50:00,Snacks,Chips,1,75,75,5,3.75,71.25,Mumbai,33,5,Scheduled,Saturday,True,November
BLK14062,2024-07-15,18:14:00,2024-07-15 18:14:00,Beverages,Coffee,3,65,195,20,39.0,156.0,Chennai,31,4,Instant,Monday,False,July
BLK14063,2024-10-25,22:18:00,2024-10-25 22:18:00,Beverages,Juice,3,206,618,22,135.96,482.03999999999996,Delhi,29,4,Scheduled,Friday,False,October
BLK14064,2024-01-26,12:40:00,2024-01-26 12:40:00,Personal Care,Shampoo,5,388,1940,0,0.0,1940.0,Chennai,31,4,Instant,Friday,False,January
BLK14065,2024-05-10,12:51:00,2024-05-10 12:51:00,Dairy,Curd,3,129,387,24,92.88,294.12,Kolkata,36,5,Instant,Friday,False,May
BLK14066,2024-09-23,13:16:00,2024-09-23 13:16:00,Beverages,Soft Drinks,1,155,155,0,0.0,155.0,Kolkata,36,5,Instant,Monday,False,September
BLK14067,2024-04-11,21:00:00,2024-04-11 21:00:00,Dairy,Cheese,4,55,220,10,22.0,198.0,Delhi,26,1,Instant,Thursday,False,April
BLK14068,2024-04-13,10:12:00,2024-04-13 10:12:00,Beverages,Soft Drinks,4,115,460,0,0.0,460.0,Chennai,29,5,Instant,Saturday,True,April
BLK14069,2024-02-05,23:23:00,2024-02-05 23:23:00,Beverages,Soft Drinks,4,146,584,0,0.0,584.0,Delhi,27,5,Instant,Monday,False,February
BLK14070,2024-10-10,13:35:00,2024-10-10 13:35:00,Groceries,Cooking Oil,5,154,770,0,0.0,770.0,Mumbai,28,5,Instant,Thursday,False,October
BLK14071,2024-11-18,11:01:00,2024-11-18 11:01:00,Personal Care,Soap,4,392,1568,6,94.08,1473.92,Kolkata,36,5,Instant,Monday,False,November
BLK14072,2024-07-14,17:24:00,2024-07-14 17:24:00,Beverages,Coffee,4,152,608,0,0.0,608.0,Chennai,34,5,Instant,Sunday,True,July
BLK14073,2024-01-25,16:58:00,2024-01-25 16:58:00,Beverages,Soft Drinks,3,146,438,19,83.22,354.78,Delhi,29,5,Scheduled,Thursday,False,January
BLK14074,2024-10-24,13:32:00,2024-10-24 13:32:00,Dairy,Milk,2,291,582,0,0.0,582.0,Delhi,25,5,Instant,Thursday,False,October
BLK14075,2024-05-02,12:20:00,2024-05-02 12:20:00,Fruits & Vegetables,Tomatoes,1,83,83,0,0.0,83.0,Mumbai,27,5,Instant,Thursday,False,May
BLK14076,2024-07-28,18:53:00,2024-07-28 18:53:00,Personal Care,Shampoo,1,571,571,11,62.81,508.19,Kolkata,40,5,Scheduled,Sunday,True,July
BLK14077,2024-01-22,18:12:00,2024-01-22 18:12:00,Groceries,Cooking Oil,2,57,114,0,0.0,114.0,Chennai,37,5,Instant,Monday,False,January
BLK14078,2024-09-26,17:01:00,2024-09-26 17:01:00,Groceries,Sugar,4,287,1148,0,0.0,1148.0,Chennai,33,5,Scheduled,Thursday,False,September
BLK14079,2024-10-24,11:47:00,2024-10-24 11:47:00,Groceries,Pulses,4,101,404,0,0.0,404.0,Delhi,29,4,Scheduled,Thursday,False,October
BLK14080,2024-05-30,17:22:00,2024-05-30 17:22:00,Fruits & Vegetables,Tomatoes,4,49,196,0,0.0,196.0,Delhi,24,4,Instant,Thursday,False,May
BLK14081,2024-04-16,17:15:00,2024-04-16 17:15:00,Groceries,Sugar,3,261,783,0,0.0,783.0,Bangalore,30,4,Scheduled,Tuesday,False,April
BLK14082,2024-11-15,13:36:00,2024-11-15 13:36:00,Dairy,Curd,2,109,218,0,0.0,218.0,Chennai,34,4,Scheduled,Friday,False,November
BLK14083,2024-09-07,09:12:00,2024-09-07 09:12:00,Fruits & Vegetables,Onions,5,30,150,0,0.0,150.0,Delhi,25,4,Instant,Saturday,True,September
BLK14084,2024-02-25,16:04:00,2024-02-25 16:04:00,Fruits & Vegetables,Bananas,2,25,50,0,0.0,50.0,Bangalore,30,4,Instant,Sunday,True,February
BLK14085,2024-10-22,22:24:00,2024-10-22 22:24:00,Fruits & Vegetables,Onions,4,28,112,0,0.0,112.0,Delhi,25,5,Instant,Tuesday,False,October
BLK14086,2024-08-29,08:10:00,2024-08-29 08:10:00,Fruits & Vegetables,Tomatoes,2,129,258,0,0.0,258.0,Mumbai,28,4,Instant,Thursday,False,August
BLK14087,2024-05-07,09:04:00,2024-05-07 09:04:00,Snacks,Chips,3,59,177,0,0.0,177.0,Kolkata,34,3,Instant,Tuesday,False,May
BLK14088,2024-03-02,21:47:00,2024-03-02 21:47:00,Personal Care,Soap,1,96,96,17,16.32,79.68,Chennai,38,5,Scheduled,Saturday,True,March
BLK14089,2024-03-28,08:28:00,2024-03-28 08:28:00,Snacks,Chocolates,5,133,665,0,0.0,665.0,Chennai,30,5,Instant,Thursday,False,March
BLK14090,2024-06-14,19:50:00,2024-06-14 19:50:00,Dairy,Cheese,2,57,114,0,0.0,114.0,Chennai,47,3,Instant,Friday,False,June
BLK14091,2024-10-30,13:25:00,2024-10-30 13:25:00,Dairy,Curd,1,32,32,0,0.0,32.0,Chennai,35,5,Instant,Wednesday,False,October
BLK14092,2024-04-24,14:02:00,2024-04-24 14:02:00,Groceries,Pulses,3,292,876,0,0.0,876.0,Kolkata,38,5,Instant,Wednesday,False,April
BLK14093,2024-08-09,08:33:00,2024-08-09 08:33:00,Personal Care,Shampoo,1,550,550,0,0.0,550.0,Bangalore,33,5,Instant,Friday,False,August
BLK14094,2024-05-24,17:25:00,2024-05-24 17:25:00,Fruits & Vegetables,Bananas,5,63,315,17,53.55,261.45,Kolkata,36,3,Instant,Friday,False,May
BLK14095,2024-10-06,22:13:00,2024-10-06 22:13:00,Dairy,Curd,3,313,939,0,0.0,939.0,Delhi,23,5,Instant,Sunday,True,October
BLK14096,2024-03-09,12:37:00,2024-03-09 12:37:00,Fruits & Vegetables,Bananas,1,98,98,25,24.5,73.5,Kolkata,35,1,Instant,Saturday,True,March
BLK14097,2024-04-27,16:36:00,2024-04-27 16:36:00,Groceries,Sugar,4,196,784,0,0.0,784.0,Delhi,27,4,Instant,Saturday,True,April
BLK14098,2024-04-11,21:35:00,2024-04-11 21:35:00,Groceries,Wheat,4,382,1528,20,305.6,1222.4,Mumbai,37,5,Scheduled,Thursday,False,April
BLK14099,2024-10-12,11:35:00,2024-10-12 11:35:00,Groceries,Pulses,2,387,774,0,0.0,774.0,Bangalore,32,3,Instant,Saturday,True,October
BLK14100,2024-01-18,13:05:00,2024-01-18 13:05:00,Snacks,Noodles,1,114,114,14,15.96,98.03999999999999,Chennai,27,5,Instant,Thursday,False,January
BLK14101,2024-08-30,22:25:00,2024-08-30 22:25:00,Groceries,Wheat,4,208,832,0,0.0,832.0,Kolkata,39,5,Instant,Friday,False,August
BLK14102,2024-12-19,16:33:00,2024-12-19 16:33:00,Personal Care,Shampoo,3,61,183,0,0.0,183.0,Delhi,23,5,Instant,Thursday,False,December
BLK14103,2024-03-29,15:28:00,2024-03-29 15:28:00,Personal Care,Soap,5,366,1830,0,0.0,1830.0,Kolkata,40,5,Scheduled,Friday,False,March
BLK14104,2024-10-11,12:50:00,2024-10-11 12:50:00,Snacks,Noodles,1,80,80,15,12.0,68.0,Kolkata,36,5,Instant,Friday,False,October
BLK14105,2024-08-03,12:15:00,2024-08-03 12:15:00,Snacks,Chips,2,171,342,0,0.0,342.0,Chennai,31,5,Scheduled,Saturday,True,August
BLK14106,2024-02-13,18:27:00,2024-02-13 18:27:00,Fruits & Vegetables,Bananas,1,119,119,23,27.37,91.63,Mumbai,32,5,Instant,Tuesday,False,February
BLK14107,2024-09-08,09:05:00,2024-09-08 09:05:00,Beverages,Soft Drinks,5,20,100,10,10.0,90.0,Mumbai,29,4,Instant,Sunday,True,September
BLK14108,2024-10-14,14:48:00,2024-10-14 14:48:00,Dairy,Curd,5,253,1265,0,0.0,1265.0,Bangalore,27,5,Instant,Monday,False,October
BLK14109,2024-08-17,21:44:00,2024-08-17 21:44:00,Groceries,Cooking Oil,2,458,916,0,0.0,916.0,Mumbai,42,4,Instant,Saturday,True,August
BLK14110,2024-04-06,18:40:00,2024-04-06 18:40:00,Groceries,Sugar,4,335,1340,16,214.4,1125.6,Mumbai,34,5,Instant,Saturday,True,April
BLK14111,2024-05-29,10:44:00,2024-05-29 10:44:00,Dairy,Paneer,3,354,1062,0,0.0,1062.0,Kolkata,33,5,Scheduled,Wednesday,False,May
BLK14112,2024-05-04,15:30:00,2024-05-04 15:30:00,Fruits & Vegetables,Tomatoes,1,149,149,0,0.0,149.0,Chennai,31,4,Instant,Saturday,True,May
BLK14113,2024-09-10,19:36:00,2024-09-10 19:36:00,Snacks,Cookies,3,139,417,0,0.0,417.0,Bangalore,36,4,Instant,Tuesday,False,September
BLK14114,2024-09-19,14:28:00,2024-09-19 14:28:00,Beverages,Tea,5,105,525,0,0.0,525.0,Kolkata,33,5,Instant,Thursday,False,September
BLK14115,2024-05-24,12:17:00,2024-05-24 12:17:00,Beverages,Tea,2,199,398,8,31.84,366.16,Delhi,26,4,Scheduled,Friday,False,May
BLK14116,2024-09-21,13:39:00,2024-09-21 13:39:00,Beverages,Energy Drinks,5,56,280,0,0.0,280.0,Kolkata,36,5,Scheduled,Saturday,True,September
BLK14117,2024-08-12,21:13:00,2024-08-12 21:13:00,Snacks,Cookies,1,67,67,0,0.0,67.0,Bangalore,31,5,Instant,Monday,False,August
BLK14118,2024-04-19,23:16:00,2024-04-19 23:16:00,Groceries,Sugar,4,362,1448,0,0.0,1448.0,Mumbai,33,5,Instant,Friday,False,April
BLK14119,2024-06-12,11:00:00,2024-06-12 11:00:00,Personal Care,Deodorant,5,503,2515,0,0.0,2515.0,Delhi,20,5,Instant,Wednesday,False,June
BLK14120,2024-04-15,14:43:00,2024-04-15 14:43:00,Groceries,Wheat,5,205,1025,0,0.0,1025.0,Mumbai,25,3,Instant,Monday,False,April
BLK14121,2024-05-28,13:22:00,2024-05-28 13:22:00,Groceries,Rice,3,279,837,0,0.0,837.0,Chennai,32,4,Instant,Tuesday,False,May
BLK14122,2024-04-18,12:35:00,2024-04-18 12:35:00,Groceries,Rice,1,451,451,0,0.0,451.0,Chennai,32,4,Instant,Thursday,False,April
BLK14123,2024-06-10,23:13:00,2024-06-10 23:13:00,Personal Care,Toothpaste,1,444,444,0,0.0,444.0,Delhi,20,5,Scheduled,Monday,False,June
BLK14124,2024-02-29,21:56:00,2024-02-29 21:56:00,Fruits & Vegetables,Apples,2,40,80,10,8.0,72.0,Bangalore,30,4,Instant,Thursday,False,February
BLK14125,2024-12-21,19:24:00,2024-12-21 19:24:00,Personal Care,Deodorant,1,552,552,17,93.84,458.15999999999997,Kolkata,41,4,Scheduled,Saturday,True,December
BLK14126,2024-08-19,18:29:00,2024-08-19 18:29:00,Beverages,Tea,4,28,112,10,11.2,100.8,Bangalore,39,5,Instant,Monday,False,August
BLK14127,2024-07-09,14:15:00,2024-07-09 14:15:00,Personal Care,Face Cream,3,475,1425,0,0.0,1425.0,Mumbai,34,4,Instant,Tuesday,False,July
BLK14128,2024-12-16,11:32:00,2024-12-16 11:32:00,Dairy,Cheese,5,43,215,0,0.0,215.0,Kolkata,34,3,Instant,Monday,False,December
BLK14129,2024-04-24,17:33:00,2024-04-24 17:33:00,Dairy,Cheese,1,95,95,0,0.0,95.0,Bangalore,29,3,Instant,Wednesday,False,April
BLK14130,2024-08-18,09:55:00,2024-08-18 09:55:00,Snacks,Biscuits,2,15,30,11,3.3,26.7,Kolkata,39,5,Scheduled,Sunday,True,August
BLK14131,2024-02-05,13:05:00,2024-02-05 13:05:00,Snacks,Chocolates,3,122,366,6,21.96,344.04,Bangalore,32,5,Instant,Monday,False,February
BLK14132,2024-06-24,20:24:00,2024-06-24 20:24:00,Personal Care,Deodorant,2,88,176,0,0.0,176.0,Mumbai,41,5,Instant,Monday,False,June
BLK14133,2024-09-26,14:28:00,2024-09-26 14:28:00,Fruits & Vegetables,Apples,1,33,33,0,0.0,33.0,Bangalore,27,3,Instant,Thursday,False,September
BLK14134,2024-07-13,23:38:00,2024-07-13 23:38:00,Beverages,Energy Drinks,2,87,174,0,0.0,174.0,Mumbai,29,5,Instant,Saturday,True,July
BLK14135,2024-02-10,21:30:00,2024-02-10 21:30:00,Beverages,Tea,5,80,400,0,0.0,400.0,Chennai,39,2,Instant,Saturday,True,February
BLK14136,2024-12-09,08:59:00,2024-12-09 08:59:00,Snacks,Cookies,3,86,258,0,0.0,258.0,Kolkata,33,5,Instant,Monday,False,December
BLK14137,2024-10-28,22:25:00,2024-10-28 22:25:00,Personal Care,Toothpaste,2,427,854,0,0.0,854.0,Delhi,26,4,Instant,Monday,False,October
BLK14138,2024-09-16,20:38:00,2024-09-16 20:38:00,Groceries,Salt,5,267,1335,14,186.9,1148.1,Chennai,40,5,Instant,Monday,False,September
BLK14139,2024-12-20,15:20:00,2024-12-20 15:20:00,Personal Care,Shampoo,3,84,252,19,47.88,204.12,Kolkata,40,4,Instant,Friday,False,December
BLK14140,2024-08-22,09:28:00,2024-08-22 09:28:00,Snacks,Chocolates,3,97,291,0,0.0,291.0,Bangalore,25,4,Instant,Thursday,False,August
BLK14141,2024-06-20,16:29:00,2024-06-20 16:29:00,Fruits & Vegetables,Bananas,4,90,360,0,0.0,360.0,Kolkata,30,4,Scheduled,Thursday,False,June
BLK14142,2024-05-05,11:59:00,2024-05-05 11:59:00,Beverages,Coffee,2,249,498,0,0.0,498.0,Delhi,28,3,Scheduled,Sunday,True,May
BLK14143,2024-04-26,18:26:00,2024-04-26 18:26:00,Personal Care,Face Cream,1,49,49,0,0.0,49.0,Kolkata,48,5,Instant,Friday,False,April
BLK14144,2024-08-23,08:57:00,2024-08-23 08:57:00,Fruits & Vegetables,Potatoes,1,47,47,0,0.0,47.0,Bangalore,26,5,Instant,Friday,False,August
BLK14145,2024-11-03,13:20:00,2024-11-03 13:20:00,Dairy,Butter,4,379,1516,0,0.0,1516.0,Kolkata,34,5,Scheduled,Sunday,True,November
BLK14146,2024-02-17,23:49:00,2024-02-17 23:49:00,Dairy,Milk,4,117,468,0,0.0,468.0,Kolkata,36,4,Instant,Saturday,True,February
BLK14147,2024-09-27,21:04:00,2024-09-27 21:04:00,Dairy,Curd,5,225,1125,5,56.25,1068.75,Mumbai,38,5,Scheduled,Friday,False,September
BLK14148,2024-03-13,21:08:00,2024-03-13 21:08:00,Beverages,Energy Drinks,4,175,700,0,0.0,700.0,Kolkata,30,5,Instant,Wednesday,False,March
BLK14149,2024-05-21,23:28:00,2024-05-21 23:28:00,Groceries,Pulses,4,202,808,0,0.0,808.0,Mumbai,29,5,Scheduled,Tuesday,False,May
BLK14150,2024-10-15,18:18:00,2024-10-15 18:18:00,Groceries,Wheat,4,244,976,0,0.0,976.0,Delhi,32,2,Instant,Tuesday,False,October
BLK14151,2024-02-09,13:55:00,2024-02-09 13:55:00,Personal Care,Face Cream,3,549,1647,0,0.0,1647.0,Mumbai,27,5,Instant,Friday,False,February
BLK14152,2024-10-28,13:52:00,2024-10-28 13:52:00,Groceries,Pulses,4,214,856,0,0.0,856.0,Mumbai,25,4,Instant,Monday,False,October
BLK14153,2024-11-12,21:38:00,2024-11-12 21:38:00,Groceries,Rice,5,136,680,0,0.0,680.0,Delhi,23,3,Instant,Tuesday,False,November
BLK14154,2024-06-02,08:17:00,2024-06-02 08:17:00,Groceries,Pulses,3,313,939,18,169.02,769.98,Chennai,31,5,Instant,Sunday,True,June
BLK14155,2024-02-17,13:30:00,2024-02-17 13:30:00,Dairy,Paneer,2,140,280,0,0.0,280.0,Mumbai,28,5,Scheduled,Saturday,True,February
BLK14156,2024-06-08,12:01:00,2024-06-08 12:01:00,Groceries,Salt,3,457,1371,0,0.0,1371.0,Bangalore,28,4,Instant,Saturday,True,June
BLK14157,2024-12-08,13:56:00,2024-12-08 13:56:00,Personal Care,Toothpaste,4,318,1272,14,178.08,1093.92,Delhi,21,1,Instant,Sunday,True,December
BLK14158,2024-11-29,23:56:00,2024-11-29 23:56:00,Snacks,Biscuits,3,45,135,0,0.0,135.0,Chennai,30,4,Instant,Friday,False,November
BLK14159,2024-07-04,17:27:00,2024-07-04 17:27:00,Fruits & Vegetables,Apples,1,76,76,0,0.0,76.0,Mumbai,33,4,Instant,Thursday,False,July
BLK14160,2024-03-29,21:16:00,2024-03-29 21:16:00,Beverages,Soft Drinks,5,282,1410,0,0.0,1410.0,Delhi,29,3,Scheduled,Friday,False,March
BLK14161,2024-02-28,17:43:00,2024-02-28 17:43:00,Snacks,Chocolates,3,173,519,0,0.0,519.0,Mumbai,29,5,Instant,Wednesday,False,February
BLK14162,2024-08-08,12:53:00,2024-08-08 12:53:00,Personal Care,Deodorant,4,553,2212,21,464.52,1747.48,Delhi,21,5,Instant,Thursday,False,August
BLK14163,2024-12-30,22:50:00,2024-12-30 22:50:00,Beverages,Soft Drinks,3,42,126,0,0.0,126.0,Mumbai,32,5,Instant,Monday,False,December
BLK14164,2024-06-11,08:23:00,2024-06-11 08:23:00,Fruits & Vegetables,Onions,3,33,99,0,0.0,99.0,Mumbai,30,5,Instant,Tuesday,False,June
BLK14165,2024-12-30,19:04:00,2024-12-30 19:04:00,Snacks,Chips,5,15,75,0,0.0,75.0,Chennai,47,5,Instant,Monday,False,December
BLK14166,2024-06-27,22:13:00,2024-06-27 22:13:00,Fruits & Vegetables,Potatoes,3,81,243,0,0.0,243.0,Mumbai,25,4,Instant,Thursday,False,June
BLK14167,2024-06-07,15:48:00,2024-06-07 15:48:00,Personal Care,Toothpaste,2,590,1180,5,59.0,1121.0,Bangalore,23,5,Instant,Friday,False,June
BLK14168,2024-03-25,14:06:00,2024-03-25 14:06:00,Personal Care,Toothpaste,4,538,2152,0,0.0,2152.0,Delhi,23,1,Instant,Monday,False,March
BLK14169,2024-10-24,08:54:00,2024-10-24 08:54:00,Groceries,Wheat,2,145,290,0,0.0,290.0,Bangalore,32,3,Instant,Thursday,False,October
BLK14170,2024-06-18,19:49:00,2024-06-18 19:49:00,Fruits & Vegetables,Tomatoes,4,57,228,0,0.0,228.0,Bangalore,41,4,Instant,Tuesday,False,June
BLK14171,2024-06-25,22:34:00,2024-06-25 22:34:00,Fruits & Vegetables,Bananas,5,82,410,7,28.7,381.3,Mumbai,34,5,Instant,Tuesday,False,June
BLK14172,2024-12-15,19:05:00,2024-12-15 19:05:00,Personal Care,Face Cream,3,485,1455,0,0.0,1455.0,Kolkata,48,4,Instant,Sunday,True,December
BLK14173,2024-09-28,08:43:00,2024-09-28 08:43:00,Personal Care,Toothpaste,2,551,1102,0,0.0,1102.0,Chennai,30,5,Instant,Saturday,True,September
BLK14174,2024-02-06,21:52:00,2024-02-06 21:52:00,Beverages,Energy Drinks,3,226,678,19,128.82,549.1800000000001,Kolkata,40,5,Instant,Tuesday,False,February
BLK14175,2024-06-23,21:10:00,2024-06-23 21:10:00,Fruits & Vegetables,Tomatoes,4,20,80,0,0.0,80.0,Chennai,40,5,Scheduled,Sunday,True,June
BLK14176,2024-11-23,22:22:00,2024-11-23 22:22:00,Personal Care,Deodorant,1,595,595,15,89.25,505.75,Bangalore,23,5,Scheduled,Saturday,True,November
BLK14177,2024-12-05,12:02:00,2024-12-05 12:02:00,Beverages,Coffee,1,256,256,17,43.52,212.48,Kolkata,34,4,Scheduled,Thursday,False,December
BLK14178,2024-09-29,16:30:00,2024-09-29 16:30:00,Dairy,Curd,2,46,92,0,0.0,92.0,Kolkata,32,4,Scheduled,Sunday,True,September
BLK14179,2024-05-17,08:43:00,2024-05-17 08:43:00,Dairy,Curd,5,272,1360,0,0.0,1360.0,Delhi,21,5,Instant,Friday,False,May
BLK14180,2024-01-01,11:04:00,2024-01-01 11:04:00,Snacks,Chips,4,135,540,0,0.0,540.0,Mumbai,27,5,Instant,Monday,False,January
BLK14181,2024-07-21,16:59:00,2024-07-21 16:59:00,Snacks,Noodles,4,116,464,0,0.0,464.0,Delhi,30,4,Scheduled,Sunday,True,July
BLK14182,2024-09-07,15:22:00,2024-09-07 15:22:00,Snacks,Noodles,4,103,412,0,0.0,412.0,Bangalore,25,5,Instant,Saturday,True,September
BLK14183,2024-02-24,14:00:00,2024-02-24 14:00:00,Fruits & Vegetables,Apples,4,40,160,7,11.2,148.8,Delhi,30,5,Instant,Saturday,True,February
BLK14184,2024-10-18,09:03:00,2024-10-18 09:03:00,Dairy,Cheese,4,218,872,17,148.24,723.76,Delhi,24,4,Instant,Friday,False,October
BLK14185,2024-05-31,12:35:00,2024-05-31 12:35:00,Fruits & Vegetables,Bananas,4,145,580,0,0.0,580.0,Delhi,22,4,Instant,Friday,False,May
BLK14186,2024-05-09,16:30:00,2024-05-09 16:30:00,Groceries,Rice,1,454,454,0,0.0,454.0,Chennai,33,3,Instant,Thursday,False,May
BLK14187,2024-09-08,22:33:00,2024-09-08 22:33:00,Personal Care,Face Cream,1,291,291,19,55.29,235.71,Mumbai,26,5,Instant,Sunday,True,September
BLK14188,2024-11-07,08:32:00,2024-11-07 08:32:00,Fruits & Vegetables,Tomatoes,5,31,155,0,0.0,155.0,Chennai,28,5,Instant,Thursday,False,November
BLK14189,2024-07-19,16:29:00,2024-07-19 16:29:00,Fruits & Vegetables,Potatoes,5,114,570,0,0.0,570.0,Bangalore,30,5,Instant,Friday,False,July
BLK14190,2024-04-25,15:25:00,2024-04-25 15:25:00,Fruits & Vegetables,Potatoes,5,91,455,0,0.0,455.0,Bangalore,30,5,Scheduled,Thursday,False,April
BLK14191,2024-01-11,14:47:00,2024-01-11 14:47:00,Dairy,Paneer,5,391,1955,6,117.3,1837.7,Bangalore,29,4,Instant,Thursday,False,January
BLK14192,2024-05-27,18:53:00,2024-05-27 18:53:00,Snacks,Biscuits,2,16,32,0,0.0,32.0,Bangalore,37,5,Instant,Monday,False,May
BLK14193,2024-08-25,09:00:00,2024-08-25 09:00:00,Groceries,Wheat,4,228,912,0,0.0,912.0,Chennai,32,4,Scheduled,Sunday,True,August
BLK14194,2024-11-11,21:51:00,2024-11-11 21:51:00,Beverages,Soft Drinks,2,290,580,9,52.2,527.8,Chennai,39,4,Scheduled,Monday,False,November
BLK14195,2024-11-20,14:03:00,2024-11-20 14:03:00,Snacks,Chocolates,2,32,64,17,10.88,53.12,Kolkata,37,5,Scheduled,Wednesday,False,November
BLK14196,2024-12-16,15:55:00,2024-12-16 15:55:00,Groceries,Salt,3,333,999,21,209.79,789.21,Delhi,30,5,Instant,Monday,False,December
BLK14197,2024-12-21,10:06:00,2024-12-21 10:06:00,Snacks,Chocolates,1,87,87,17,14.79,72.21000000000001,Kolkata,34,5,Scheduled,Saturday,True,December
BLK14198,2024-12-14,22:59:00,2024-12-14 22:59:00,Dairy,Curd,1,93,93,0,0.0,93.0,Delhi,27,3,Instant,Saturday,True,December
BLK14199,2024-10-16,11:54:00,2024-10-16 11:54:00,Fruits & Vegetables,Potatoes,4,79,316,0,0.0,316.0,Chennai,32,3,Scheduled,Wednesday,False,October
BLK14200,2024-09-04,14:52:00,2024-09-04 14:52:00,Fruits & Vegetables,Potatoes,1,23,23,0,0.0,23.0,Delhi,27,5,Instant,Wednesday,False,September
BLK14201,2024-09-26,21:17:00,2024-09-26 21:17:00,Dairy,Cheese,3,267,801,0,0.0,801.0,Delhi,23,4,Instant,Thursday,False,September
BLK14202,2024-10-08,18:12:00,2024-10-08 18:12:00,Fruits & Vegetables,Potatoes,2,107,214,0,0.0,214.0,Bangalore,35,4,Instant,Tuesday,False,October
BLK14203,2024-10-25,23:45:00,2024-10-25 23:45:00,Dairy,Curd,3,70,210,0,0.0,210.0,Kolkata,36,5,Instant,Friday,False,October
BLK14204,2024-03-23,15:42:00,2024-03-23 15:42:00,Dairy,Milk,3,371,1113,0,0.0,1113.0,Delhi,20,5,Instant,Saturday,True,March
BLK14205,2024-02-01,22:50:00,2024-02-01 22:50:00,Fruits & Vegetables,Apples,1,117,117,12,14.04,102.96000000000001,Bangalore,33,5,Instant,Thursday,False,February
BLK14206,2024-06-06,23:58:00,2024-06-06 23:58:00,Dairy,Curd,5,239,1195,0,0.0,1195.0,Bangalore,24,5,Scheduled,Thursday,False,June
BLK14207,2024-11-07,19:43:00,2024-11-07 19:43:00,Fruits & Vegetables,Bananas,5,94,470,0,0.0,470.0,Mumbai,36,4,Scheduled,Thursday,False,November
BLK14208,2024-10-23,08:27:00,2024-10-23 08:27:00,Snacks,Cookies,1,92,92,0,0.0,92.0,Kolkata,36,4,Instant,Wednesday,False,October
BLK14209,2024-04-08,08:59:00,2024-04-08 08:59:00,Personal Care,Face Cream,3,115,345,11,37.95,307.05,Delhi,30,5,Instant,Monday,False,April
BLK14210,2024-10-17,14:26:00,2024-10-17 14:26:00,Snacks,Chocolates,5,25,125,0,0.0,125.0,Chennai,35,4,Scheduled,Thursday,False,October
BLK14211,2024-05-07,17:31:00,2024-05-07 17:31:00,Snacks,Chocolates,1,190,190,22,41.8,148.2,Bangalore,29,4,Instant,Tuesday,False,May
BLK14212,2024-05-28,15:01:00,2024-05-28 15:01:00,Personal Care,Deodorant,4,338,1352,17,229.84,1122.16,Bangalore,25,5,Instant,Tuesday,False,May
BLK14213,2024-06-03,23:01:00,2024-06-03 23:01:00,Personal Care,Soap,3,136,408,0,0.0,408.0,Kolkata,36,5,Instant,Monday,False,June
BLK14214,2024-10-11,17:22:00,2024-10-11 17:22:00,Beverages,Energy Drinks,4,91,364,8,29.12,334.88,Mumbai,32,4,Scheduled,Friday,False,October
BLK14215,2024-04-05,18:33:00,2024-04-05 18:33:00,Groceries,Wheat,4,251,1004,8,80.32,923.6800000000001,Kolkata,46,4,Instant,Friday,False,April
BLK14216,2024-05-09,16:58:00,2024-05-09 16:58:00,Dairy,Butter,2,91,182,0,0.0,182.0,Bangalore,27,4,Instant,Thursday,False,May
BLK14217,2024-06-18,11:26:00,2024-06-18 11:26:00,Personal Care,Soap,4,409,1636,9,147.24,1488.76,Delhi,21,4,Instant,Tuesday,False,June
BLK14218,2024-06-01,18:16:00,2024-06-01 18:16:00,Fruits & Vegetables,Potatoes,3,21,63,0,0.0,63.0,Delhi,40,2,Instant,Saturday,True,June
BLK14219,2024-12-15,18:45:00,2024-12-15 18:45:00,Personal Care,Shampoo,4,459,1836,0,0.0,1836.0,Chennai,31,5,Instant,Sunday,True,December
